# device info,,,,,
]Devices,DeviceInfo,,,,
]],Model Name,Vendor ID,IDRQ Response,ID for protocol,Device Type
*,*ident,vendor,id_response,proto_id,type
|,gs.AT-75,roland,(#42 00 00 18),,
|,atelier.AT-75,roland,(#62 00 00 05),,
|,gs.AT-100,roland,(#42 00 00 18),,rom
|,atelier.AT-100.Organ,roland,(#62 00 00 05),,syn
|,atelier.AT-20R,roland,(#62 00 00 00),,
|,atelier.AT-30R,roland,(#42 00 05 03),,
|,atelier.AT-30R,roland,(#62 00 00 00),,
|,atelier.AT300.GS,roland,(#42 00 00 18),,
|,atelier.AT300.Organ,roland,(#62 00 00 05),,
|,atelier.AT-500,roland,(#42 00 00 18),,
|,atelier.AT-500,roland,(#62 00 00 05),,
|,atelier.AT-800,roland,(#42 00 00 17),,
|,atelier.AT-800,roland,(#62 00 00 04),,
|,atelier.AT-900,roland,(#42 00 00 17),,
|,atelier.AT-900,roland,(#62 00 00 04),,
|,atelier.AT-900C,roland,(#42 00 00 17),,
|,atelier.AT-900C,roland,(#62 00 00 04),,
|,boss.BR-80,roland,(#59 02 00 00),,rec
|,boss.DR-670,roland,(#41 01 00 00),,drum;seq
|,boss.DR-770,roland,(#1C 01 00 00),,drum;seq
|,boss.DR-880,roland,(#02 02 00 00),,drum;seq
|,boss.GT-10,roland,(#2F 02 00 00),,efx
|,boss.GT-100,roland,(#60 02 00 00),,efx
|,boss.GT-8,roland,(#06 02 00 00),,efx
|,boss.GT-PRO,roland,(#0B 02 00 00),,efx
|,C-80,roland,(#1A 00 00 03),,
|,DP-900,roland,(#1A 00 00 06),,
|,DP90/DP90S,roland,(#42 00 00 1E),,
|,DP990F,roland,(#42 00 01 1B),,
|,E-500(OR)/E-500/E-300/KR-75,roland,(#42 00 01 03),,
|,E-600,roland,(#42 00 04 03),,
|,EP-70,roland,(#1A 00 02 02),,
|,EP-90,roland,(#1A 00 02 02),,
|,Edirol SD-90,roland,(#48 01 00 00),,
|,F-100,roland,(#1A 00 06 02),,
|,F-30,roland,(#1A 00 06 02),,
|,F-50,roland,(#1A 00 06 02),,
|,F-90,roland,(#1A 00 05 02),,
|,FANTOM,roland,(#10 01 02 02),,
|,FP-2,roland,(#6F 01 00 00),,piano;kb
|,FP-3,roland,(#3A 01 00 00),,piano;kb
|,FP-4,roland,(#42 00 00 16),,piano;kb
|,FP-4F,roland,(#42 00 01 1B),,piano;kb
|,FP-5,roland,(#60 01 00 00),,piano;kb
|,FP-7,roland,(#42 00 00 16),,piano;kb
|,FP-7F,roland,(#42 00 01 1B),,piano;kb
|,FP-9,roland,(#1A 00 00 04),,piano;kb
|,Fantom-G6,roland,(#27 02 00 00),,
|,Fantom-G7,roland,(#27 02 00 00),,
|,Fantom-G8,roland,(#27 02 00 00),,
|,GAIA SH-01,roland,(#41 02 00 00),,
|,GW-8 Workstation,roland,(#36 02 00 00),,
|,HP-101,roland,(#1A 00 06 06),,piano;kb
|,HP-147,roland,(#1A 00 01 02),,piano;kb
|,HP-147R,roland,(#1A 00 04 02),,piano;kb
|,HP-2,roland,(#1A 00 00 06),,piano;kb
|,HP-201,roland,(#42 00 00 16),,piano;kb
|,HP-203,roland,(#42 00 00 16),,piano;kb
|,HP-205,roland,(#42 00 00 16),,piano;kb
|,HP-237,roland,(#1A 00 03 02),,piano;kb
|,HP-3,roland,(#1A 00 01 06),,piano;kb
|,HP-330/245,roland,(#1A 00 00 02),,piano;kb
|,HP-503,roland,(#42 00 00 1E),,piano;kb
|,HP-505,roland,(#42 00 00 1E),,piano;kb
|,HP-507,roland,(#42 00 00 1E),,piano;kb
|,HP-530,roland,(#1A 00 00 02),,piano;kb
|,HP-555G,roland,(#42 00 02 03),,piano;kb
|,HP-557R,roland,(#42 00 01 09),,piano;kb
|,HP-7,roland,(#1A 00 02 06),,piano;kb
|,HP302/HP305,roland,(#42 00 01 1B),,piano;kb
